timestamp,display_backlight,daily_schedule_occupancy_in_zone_1,heat_pump_power_consumption,zone_1_temperature,temperature_sensor_2,boiler_in_pipe_temperature,boiler_heat_request_for_heating_zone_1,boiler_out_pipe_temperature,daily_schedule_occupancy_out_zone_1,heat_pump_energy_consumption,external_temperature,daily_schedule_occupancy_asleep_zone_1,hot_water_cylinder_out_pipe_temperature,user_setpoint_zone_1,hot_water_cylinder_boiler_coil_in_pipe_temperature,WATER_PULSE_METER_2,WATER_PULSE_METER_1,temperature_sensor_1
2014-03-19 20:49,1.0,nan,2.142308276023464,20.84,21.43628070292344,30.559999999999999,0.0,38.241978765710563,nan,15859.072347218853,8.0123628608790174,nan,39.394616524876326,18.707466704479273,30.43,0.0,1547770.1428177343,36.587517474592772
2014-03-19 21:04,1.0,nan,2.303161044505722,20.84,19.315742355033297,35.801484736888689,0.0,43.095484742253113,nan,15859.591665372365,7.9616871854712077,nan,40.892257655695538,18.557458371231093,35.75,0.0,1547985.224782028,41.41974236039772
2014-03-19 21:19,1.0,nan,0.050999999999999997,20.84,21.815742355033297,39.310000000000002,0.0,46.955835865191368,nan,15859.974072597741,7.911011510063398,nan,39.310000000000002,18.407450037982915,37.038891610586148,0.0,1548120.0,36.629616540351336
2014-03-19 21:34,1.0,nan,0.050999999999999997,20.84,23.18,36.782116557880066,0.0,44.789616553165246,nan,15860.0,7.8035284060205923,nan,38.728699376654589,18.257441704734738,34.297116578069918,0.0,1548120.0,33.937300604569948
2014-03-19 21:49,1.0,nan,0.050999999999999997,20.84,23.620000000000001,34.332257695928675,0.0,40.965300642120873,nan,15860.0,7.6802745031557667,nan,38.0,18.107433371486561,32.158257690564255,0.0,1548120.0,31.75
2014-03-19 22:04,1.0,nan,2.1211742296024698,20.84,23.64574228797807,31.5,0.0,37.474032688083213,nan,15860.131391626188,7.5570206002909419,nan,37.812116578069919,18.023651442490518,30.5,0.0,1548176.8641239656,36.629742293342488
2014-03-19 22:19,1.0,nan,2.2850580765341566,20.84,23.809999999999999,35.97869932971593,0.0,43.359742279931439,nan,15860.660420750924,7.4337666974261163,nan,37.488633991100428,18.106984775513411,35.907742304071327,0.0,1548386.405928554,41.6417422948564
2014-03-19 22:34,1.0,nan,0.051746370237874213,20.84,18.446032650532285,39.441219385086576,0.0,51.806461041736867,nan,15861.15,7.4000000000000004,nan,43.25,18.190318108536303,37.5,0.0,1548580.0,37.119999999999997
2014-03-19 22:49,1.0,nan,0.051999999999999998,20.84,20.710032622369088,36.810000000000002,0.0,46.988634038039088,nan,15861.15,7.4000000000000004,nan,40.46469931094046,18.273651441559196,35.00225772275077,0.0,1548580.0,34.638257745376713
2014-03-19 23:04,1.0,nan,0.050999999999999997,20.84,20.228185889041104,34.369999999999997,0.0,42.771558457407863,nan,15861.15,7.4000000000000004,nan,42.137887807213531,18.356984774582088,32.738634038039088,0.0,1548580.0,32.369999999999997
2014-03-19 23:19,1.0,nan,0.050999999999999997,20.84,15.75,32.18,0.0,39.276257754937276,nan,15861.187202962956,7.4000000000000004,nan,44.872257762983899,18.44031810760498,30.904257752255067,0.0,1548580.0,30.550257753423335
2014-03-19 23:34,1.0,nan,2.1914879851246511,20.84,16.109742239698306,33.460441464512051,0.0,40.915742220922837,nan,15861.597623703647,7.3393972046775175,nan,43.360257787123786,18.523651440627873,33.451774817810943,0.0,1548766.4648447323,39.060000000000002
2014-03-19 23:49,1.0,nan,2.7059577387197584,20.84,18.251742215558423,46.43,0.0,52.115766620209975,nan,15862.160855495995,7.2644180325314229,nan,41.035866687537599,18.606984773650765,37.619999999999997,0.0,1548984.4976307796,37.310000000000002
2014-03-20 00:04,1.0,nan,0.050999999999999997,20.84,16.120000000000001,37.75,0.0,43.75,nan,15862.262202962322,7.1894388603853283,nan,46.060000000000002,18.690318106673658,35.804257805899255,0.0,1549010.0,35.43
2014-03-20 00:19,1.0,nan,0.051492740936144643,20.84,17.283742164596447,35.219967471508234,0.0,40.902116708754285,nan,15862.299999999999,7.1144596882392337,nan,42.369999999999997,18.77365143969655,33.34961670403947,0.0,1549010.0,32.993719477044799
2014-03-20 00:34,1.0,nan,0.050999999999999997,20.84,19.68,32.869999999999997,0.0,37.518257838085759,nan,15862.349145180817,7.22093821416449,nan,40.67086671582652,18.856984772719443,31.43,0.0,1549010.0,31.039616704039467
2014-03-20 00:49,1.0,nan,2.2666088846822916,20.84,17.809999999999999,34.667484275548716,0.0,42.177742156549819,nan,15862.761004064989,7.370771732124358,nan,42.771558631751461,18.940318105742335,34.601742161914238,0.0,1549206.9566453348,40.31522644550958
2014-03-20 01:04,1.0,nan,2.021215816111293,20.84,19.263742151185401,39.788892046445135,0.0,52.379407681042409,nan,15863.274446667192,7.520605250084226,nan,40.310000000000002,19.023651438765228,37.407742143138776,0.0,1549430.0,44.105784613238846
2014-03-20 01:19,1.0,nan,0.052999999999999999,20.84,21.120000000000001,36.869999999999997,0.0,47.356257889047733,nan,15863.35,7.6704387680440949,nan,39.58625787563669,19.10698477178812,35.509616760617305,0.0,1549430.0,35.098257866076047
2014-03-20 01:34,1.0,nan,0.052999999999999999,20.84,21.870000000000001,34.39225789709436,0.0,43.034257872954484,nan,15863.4,7.751103668729491,nan,39.013366777119174,19.190318104811013,33.060000000000002,0.0,1549430.0,32.708719561106612
2014-03-20 01:49,1.0,nan,0.051999999999999998,20.84,22.120000000000001,32.18,0.0,39.388257906309157,nan,15863.4,7.8147678986265019,nan,38.618257905140986,19.273651437833905,31.18,0.0,1549430.0,30.809999999999999
