"SerialNo","ReadingDate","Import Wh Total","Q3 Wh Total","Current Main Maximum","Current Main Minimum","Signal Strength","Voltage Main Maximum","Q1 Wh Total","Voltage Total","System Frequency","Q4 Wh Total","Apparant Power Total (VA)","Voltage Main Minimum","Q2 Wh Total","Export Wh Total"
 212175501 ,"08/02/2013 02:10:00",, 0 , 0.068 , 0.057 , 22.994 , 247.029 , 0 , 246.338 , 50.027 , 0.001 , 0.01 , 245.287 , 0 ,
 212175501 ,"08/02/2013 02:20:00",, 0 , 0.178 , 0.057 , 22.994 , 246.853 , 0 , 246.4 , 50.066 , 0 , 0.01 , 245.679 , 0 ,
 212175501 ,"08/02/2013 02:30:00", 0.002 , 0 , 0.204 , 0.057 , 0.308 , 246.936 , 0 , 246.462 , 50.047 , 0.001 , 0.015 , 245.833 , 0 , 0 
 212175501 ,"08/02/2013 02:40:00",, 0 , 0.2 , 0.057 , 0 , 246.503 , 0 , 245.679 , 49.988 , 0.001 , 0.015 , 244.957 , 0 ,
 212175501 ,"08/02/2013 02:50:00",, 0 , 0.185 , 0.057 , 0 , 246.627 , 0 , 246.122 , 50.07 , 0.001 , 0.015 , 245.658 , 0 ,
 212175501 ,"08/02/2013 03:00:00", 0.002 , 0 , 0.181 , 0.057 , 0 , 247.513 , 0 , 246.792 , 50.078 , 0 , 0.015 , 246.029 , 0 , 0 
 212175501 ,"08/02/2013 03:10:00",, 0 , 0.189 , 0.057 , 0 , 246.761 , 0 , 246.142 , 50.012 , 0.001 , 0.015 , 245.38 , 0 ,
 212175501 ,"08/02/2013 03:20:00",, 0 , 0.204 , 0.057 , 0 , 247.843 , 0 , 246.462 , 50.055 , 0.001 , 0.015 , 245.679 , 0 ,
 212175501 ,"08/02/2013 03:30:00", 0.003 , 0 , 0.212 , 0.057 , 7.306 , 247.987 , 0 , 247.317 , 50.102 , 0.001 , 0.015 , 246.534 , 0 , 0 
 212175501 ,"08/02/2013 03:40:00",, 0 , 0.068 , 0.057 , 22.885 , 247.225 , 0 , 246.72 , 50.047 , 0 , 0.01 , 246.122 , 0 ,
 212175501 ,"08/02/2013 03:50:00",, 0 , 0.072 , 0.057 , 22.994 , 247.142 , 0 , 246.596 , 50.023 , 0.001 , 0.01 , 245.864 , 0 ,
 212175501 ,"08/02/2013 04:00:00", 0.002 , 0 , 0.068 , 0.057 , 22.983 , 247.626 , 0 , 246.926 , 50.066 , 0.001 , 0.01 , 245.709 , 0 , 0 
 212175501 ,"08/02/2013 04:10:00",, 0 , 0.068 , 0.057 , 23.093 , 247.369 , 0 , 246.771 , 50.047 , 0 , 0.01 , 245.895 , 0 ,
 212175501 ,"08/02/2013 04:20:00",, 0 , 0.072 , 0.057 , 22.994 , 247.369 , 0 , 246.792 , 50.07 , 0.001 , 0.01 , 246.06 , 0 ,
 212175501 ,"08/02/2013 04:30:00", 0.002 , 0 , 0.181 , 0.057 , 13.832 , 247.833 , 0 , 247.091 , 50.074 , 0.001 , 0.015 , 246.214 , 0 , 0 
 212175501 ,"08/02/2013 04:40:00",, 0 , 0.166 , 0.057 , 16.018 , 247.359 , 0 , 246.72 , 50.008 , 0.001 , 0.01 , 245.905 , 0 ,
 212175501 ,"08/02/2013 04:50:00",, 0 , 0.072 , 0.057 , 23.038 , 247.008 , 0 , 246.163 , 50.027 , 0 , 0.01 , 244.823 , 0 ,
 212175501 ,"08/02/2013 05:00:00", 0.002 , 0 , 0.117 , 0.057 , 23.038 , 246.771 , 0 , 245.648 , 50.043 , 0.001 , 0.01 , 243.019 , 0 , 0 
 212175501 ,"08/02/2013 05:10:00",, 0 , 0.072 , 0.057 , 23.038 , 245.555 , 0 , 243.669 , 50.023 , 0.001 , 0.01 , 241.741 , 0 ,
 212175501 ,"08/02/2013 05:20:00",, 0 , 0.076 , 0.06 , 23.093 , 244.926 , 0 , 243.39 , 50.027 , 0.001 , 0.01 , 241.721 , 0 ,
 212175501 ,"08/02/2013 05:30:00", 0.002 , 0 , 0.072 , 0.06 , 22.731 , 244.277 , 0 , 242.483 , 50.074 , 0 , 0.01 , 239.876 , 0 , 0 
 212175501 ,"08/02/2013 05:40:00",, 0 , 0.076 , 0.06 , 22.994 , 243.875 , 0 , 241.597 , 50.043 , 0.001 , 0.01 , 239.196 , 0 ,
 212175501 ,"08/02/2013 05:50:00",, 0 , 0.076 , 0.06 , 23.192 , 244.411 , 0 , 242.288 , 49.93 , 0.001 , 0.01 , 238.711 , 0 ,
 212175501 ,"08/02/2013 06:00:00", 0.003 , 0 , 0.083 , 0.06 , 23.038 , 244.658 , 0 , 241.906 , 49.914 , 0.001 , 0.01 , 239.392 , 0 , 0 
 212175501 ,"08/02/2013 06:10:00",, 0 , 0.076 , 0.06 , 23.192 , 247.369 , 0 , 242.782 , 49.926 , 0 , 0.01 , 239.381 , 0 ,
 212175501 ,"08/02/2013 06:20:00",, 0 , 0.079 , 0.06 , 22.994 , 249.255 , 0 , 246.647 , 49.992 , 0.001 , 0.015 , 242.824 , 0 ,
 212175501 ,"08/02/2013 06:30:00", 0.002 , 0 , 0.155 , 0.06 , 23.038 , 249.245 , 0 , 246.101 , 50.012 , 0.001 , 0.015 , 242.102 , 0 , 0 
 212175501 ,"08/02/2013 06:40:00",, 0 , 0.17 , 0.06 , 23.038 , 246.73 , 0 , 243.308 , 50.07 , 0.001 , 0.015 , 240.123 , 0 ,
 212175501 ,"08/02/2013 06:50:00",, 0 , 0.079 , 0.06 , 23.038 , 246.73 , 0 , 241.412 , 49.977 , 0 , 0.015 , 236.207 , 0 ,
 212175501 ,"08/02/2013 07:00:00", 0.002 , 0 , 0.076 , 0.06 , 23.137 , 249.945 , 0 , 245.905 , 50.02 , 0.001 , 0.01 , 241.278 , 0 , 0 
 212175501 ,"08/02/2013 07:10:00",, 0 , 0.223 , 0.06 , 22.994 , 246.07 , 0 , 243.432 , 50.055 , 0.001 , 0.015 , 239.907 , 0 ,
 212175501 ,"08/02/2013 07:20:00",, 0 , 0.076 , 0.06 , 23.236 , 244.813 , 0 , 241.721 , 50.043 , 0.001 , 0.01 , 238.907 , 0 ,
 212175501 ,"08/02/2013 07:30:00", 0.002 , 0 , 0.11 , 0.06 , 23.533 , 244.102 , 0 , 241.175 , 49.949 , 0 , 0.01 , 236.629 , 0 , 0 
 212175501 ,"08/02/2013 07:40:00",, 0 , 0.079 , 0.06 , 23.159 , 245.411 , 0 , 241.917 , 49.949 , 0.001 , 0.01 , 237.856 , 0 ,
 212175501 ,"08/02/2013 07:50:00",, 0 , 0.076 , 0.057 , 22.939 , 245.05 , 0 , 241.628 , 49.953 , 0.001 , 0.01 , 237.103 , 0 ,
 212175501 ,"08/02/2013 08:00:00", 0.003 , 0 , 0.079 , 0.06 , 22.994 , 245.122 , 0 , 241.7 , 50.02 , 0.001 , 0.01 , 238.495 , 0 , 0 
 212175501 ,"08/02/2013 08:10:00",, 0 , 0.076 , 0.06 , 22.994 , 244.431 , 0 , 240.979 , 50.035 , 0 , 0.01 , 237.093 , 0 ,
 212175501 ,"08/02/2013 08:20:00",, 0 , 0.079 , 0.06 , 22.994 , 246.761 , 0 , 243.195 , 50.078 , 0.001 , 0.01 , 239.587 , 0 ,
 212175501 ,"08/02/2013 08:30:00", 0.002 , 0 , 0.215 , 0.057 , 13.513 , 246.689 , 0 , 242.628 , 50.055 , 0.001 , 0.015 , 237.474 , 0 , 0 
 212175501 ,"08/02/2013 08:40:00",, 0 , 0.189 , 0.057 , 0 , 246.225 , 0 , 241.937 , 49.988 , 0.001 , 0.01 , 236.846 , 0 ,
 212175501 ,"08/02/2013 08:50:00",, 0 , 0.185 , 0.06 , 0 , 244.895 , 0 , 241.68 , 49.977 , 0 , 0.015 , 237.619 , 0 ,
 212175501 ,"08/02/2013 09:00:00", 0.002 , 0 , 0.204 , 0.057 , 0 , 245.957 , 0 , 241.071 , 49.969 , 0.001 , 0.015 , 236.31 , 0 , 0 
 212175501 ,"08/02/2013 09:10:00",, 0 , 0.2 , 0.057 , 0 , 244.988 , 0 , 240.659 , 49.941 , 0.001 , 0.015 , 235.918 , 0 ,
 212175501 ,"08/02/2013 09:20:00",, 0 , 0.2 , 0.06 , 0 , 244.689 , 0 , 240.938 , 49.977 , 0.001 , 0.015 , 236.3 , 0 ,
 212175501 ,"08/02/2013 09:30:00", 0.002 , 0 , 0.181 , 0.06 , 16.952 , 246.235 , 0 , 242.432 , 49.996 , 0 , 0.015 , 236.588 , 0 , 0 
 212175501 ,"08/02/2013 09:40:00",, 0 , 0.076 , 0.057 , 23.423 , 244.967 , 0 , 240.639 , 50.012 , 0.001 , 0.01 , 235.599 , 0 ,
 212175501 ,"08/02/2013 09:50:00",, 0 , 0.076 , 0.057 , 23.73 , 244.895 , 0 , 240.577 , 50.039 , 0.001 , 0.01 , 235.465 , 0 ,
 212175501 ,"08/02/2013 10:00:00", 0.003 , 0 , 0.079 , 0.057 , 23.643 , 246.41 , 0 , 241.195 , 50.023 , 0.001 , 0.01 , 236.021 , 0 , 0 
 212175501 ,"08/02/2013 10:10:00",, 0 , 0.079 , 0.06 , 23.994 , 247.194 , 0 , 242.772 , 50.047 , 0 , 0.01 , 236.186 , 0 ,
 212175501 ,"08/02/2013 10:20:00",, 0 , 0.079 , 0.06 , 23.621 , 246.74 , 0 , 243.39 , 49.984 , 0.001 , 0.01 , 239 , 0 ,
 212175501 ,"08/02/2013 10:30:00", 0.002 , 0 , 0.079 , 0.06 , 23.741 , 245.905 , 0 , 242.978 , 49.965 , 0.001 , 0.01 , 239.546 , 0 , 0 
 212175501 ,"08/02/2013 10:40:00",, 0 , 0.079 , 0.057 , 23.632 , 246.555 , 0 , 242.721 , 49.965 , 0.001 , 0.01 , 236.33 , 0 ,
 212175501 ,"08/02/2013 10:50:00",, 0 , 0.079 , 0.06 , 23.621 , 247.235 , 0 , 243.999 , 50.047 , 0 , 0.01 , 239.773 , 0 ,
 212175501 ,"08/02/2013 11:00:00", 0.002 , 0 , 0.079 , 0.06 , 23.851 , 247.101 , 0 , 244.112 , 50.023 , 0.001 , 0.01 , 238.093 , 0 , 0 
 212175501 ,"08/02/2013 11:10:00",, 0 , 0.189 , 0.06 , 23.994 , 248.678 , 0 , 245.07 , 50.07 , 0.001 , 0.015 , 241.948 , 0 ,
 212175501 ,"08/02/2013 11:20:00",, 0 , 0.079 , 0.06 , 23.73 , 248.667 , 0 , 245.287 , 50.023 , 0.001 , 0.01 , 240.36 , 0 ,
 212175501 ,"08/02/2013 11:30:00", 0.002 , 0 , 0.147 , 0.064 , 23.741 , 249.09 , 0 , 246.369 , 49.988 , 0 , 0.015 , 242.958 , 0 , 0 
 212175501 ,"08/02/2013 11:40:00",, 0 , 0.076 , 0.057 , 23.192 , 247.678 , 0 , 244.339 , 49.973 , 0.001 , 0.01 , 239.237 , 0 ,
 212175501 ,"08/02/2013 11:50:00",, 0 , 0.079 , 0.06 , 23.511 , 248.544 , 0 , 245.184 , 49.98 , 0.001 , 0.015 , 242.638 , 0 ,
 212175501 ,"08/02/2013 12:00:00", 0.003 , 0 , 0.125 , 0.06 , 23.126 , 249.018 , 0 , 245.947 , 50.043 , 0.001 , 0.01 , 241.319 , 0 , 0 
 212175501 ,"08/02/2013 12:10:00",, 0 , 0.079 , 0.06 , 23.126 , 248.657 , 0 , 245.122 , 49.992 , 0 , 0.015 , 241.164 , 0 ,
 212175501 ,"08/02/2013 12:20:00",, 0 , 0.117 , 0.06 , 23.412 , 247.843 , 0 , 244.627 , 49.961 , 0.001 , 0.015 , 240.257 , 0 ,
 212175501 ,"08/02/2013 12:30:00", 0.002 , 0 , 0.083 , 0.057 , 23.599 , 249.719 , 0 , 245.73 , 50.07 , 0.001 , 0.01 , 238.897 , 0 , 0 
 212175501 ,"08/02/2013 12:40:00",, 0 , 0.079 , 0.06 , 23.291 , 248.657 , 0 , 245.699 , 49.973 , 0.001 , 0.015 , 241.937 , 0 ,
 212175501 ,"08/02/2013 12:50:00",, 0 , 0.083 , 0.06 , 23.467 , 249.574 , 0 , 245.431 , 49.98 , 0.001 , 0.015 , 239.804 , 0 ,
 212175501 ,"08/02/2013 13:00:00", 0.002 , 0 , 0.083 , 0.06 , 23.566 , 247.657 , 0 , 244.102 , 49.953 , 0 , 0.015 , 241.041 , 0 , 0 
 212175501 ,"08/02/2013 13:10:00",, 0 , 0.17 , 0.064 , 23.709 , 247.915 , 0 , 244.205 , 50.012 , 0.001 , 0.015 , 239.072 , 0 ,
 212175501 ,"08/02/2013 13:20:00",, 0 , 0.17 , 0.06 , 14.293 , 248.224 , 0 , 244.431 , 50.012 , 0.001 , 0.015 , 240.134 , 0 ,
 212175501 ,"08/02/2013 13:30:00", 0.003 , 0 , 0.181 , 0.064 , 0 , 248.771 , 0 , 245.483 , 49.977 , 0.001 , 0.015 , 241.03 , 0 , 0 
 212175501 ,"08/02/2013 13:40:00",, 0 , 0.17 , 0.064 , 0 , 248.616 , 0 , 245.514 , 49.965 , 0 , 0.015 , 241.443 , 0 ,
 212175501 ,"08/02/2013 13:50:00",, 0 , 0.193 , 0.06 , 0 , 247.967 , 0 , 245.235 , 49.965 , 0.001 , 0.015 , 241.309 , 0 ,
 212175501 ,"08/02/2013 14:00:00", 0.002 , 0 , 0.197 , 0.06 , 0 , 248.544 , 0 , 245.318 , 50.012 , 0.001 , 0.015 , 239.763 , 0 , 0 
 212175501 ,"08/02/2013 14:10:00",, 0 , 0.2 , 0.064 , 0 , 248.214 , 0 , 244.029 , 49.934 , 0.001 , 0.015 , 239.855 , 0 ,
 212175501 ,"08/02/2013 14:20:00",, 0 , 0.178 , 0.064 , 0 , 247.245 , 0 , 243.988 , 49.879 , 0 , 0.015 , 240.453 , 0 ,
 212175501 ,"08/02/2013 14:30:00", 0.002 , 0 , 0.189 , 0.06 , 0 , 247.194 , 0 , 243.968 , 49.992 , 0.001 , 0.015 , 239.659 , 0 , 0 
 212175501 ,"08/02/2013 14:40:00",, 0 , 0.181 , 0.06 , 0 , 248.204 , 0 , 244.648 , 49.973 , 0.001 , 0.015 , 238.515 , 0 ,
 212175501 ,"08/02/2013 14:50:00",, 0 , 0.166 , 0.064 , 0 , 248.503 , 0 , 245.359 , 49.973 , 0.001 , 0.015 , 241.669 , 0 ,
 212175501 ,"08/02/2013 15:00:00", 0.002 , 0 , 0.178 , 0.064 , 0 , 249.327 , 0 , 245.648 , 49.98 , 0 , 0.015 , 241.556 , 0 , 0 
 212175501 ,"08/02/2013 15:10:00",, 0 , 0.2 , 0.06 , 0 , 248.729 , 0 , 245.637 , 50.004 , 0.001 , 0.015 , 240.165 , 0 ,
 212175501 ,"08/02/2013 15:20:00",, 0 , 0.185 , 0.064 , 0 , 249.636 , 0 , 246.421 , 49.992 , 0.001 , 0.015 , 243.143 , 0 ,
 212175501 ,"08/02/2013 15:30:00", 0.003 , 0 , 0.189 , 0.06 , 0 , 249.1 , 0 , 245.854 , 49.938 , 0.001 , 0.015 , 241.855 , 0 , 0 
 212175501 ,"08/02/2013 15:40:00",, 0 , 0.212 , 0.064 , 0 , 248.41 , 0 , 245.184 , 49.934 , 0 , 0.015 , 239.989 , 0 ,
 212175501 ,"08/02/2013 15:50:00",, 0 , 0.197 , 0.064 , 15.227 , 247.245 , 0 , 243.875 , 49.945 , 0.001 , 0.015 , 239.422 , 0 ,
 212175501 ,"08/02/2013 16:00:00", 0.002 , 0 , 0.079 , 0.064 , 24.5 , 246.111 , 0 , 242.793 , 49.953 , 0.001 , 0.015 , 237.67 , 0 , 0 
 212175501 ,"08/02/2013 16:10:00",, 0 , 0.117 , 0.064 , 23.939 , 245.637 , 0 , 241.989 , 49.98 , 0.001 , 0.015 , 238.021 , 0 ,
 212175501 ,"08/02/2013 16:20:00",, 0 , 0.079 , 0.06 , 24.137 , 245.565 , 0 , 241.453 , 50.031 , 0.001 , 0.01 , 237.588 , 0 ,
 212175501 ,"08/02/2013 16:30:00", 0.002 , 0 , 0.079 , 0.064 , 23.939 , 243.937 , 0 , 240.298 , 50.047 , 0 , 0.015 , 236.485 , 0 , 0 
 212175501 ,"08/02/2013 16:40:00",, 0 , 0.079 , 0.064 , 24.093 , 247.317 , 0 , 241.205 , 50.066 , 0.001 , 0.015 , 236.506 , 0 ,
 212175501 ,"08/02/2013 16:50:00",, 0 , 0.125 , 0.064 , 23.698 , 250.317 , 0 , 245.833 , 49.934 , 0.001 , 0.015 , 240.216 , 0 ,
 212175501 ,"08/02/2013 17:00:00", 0.003 , 0 , 0.079 , 0.064 , 24.027 , 248.018 , 0 , 244.401 , 49.996 , 0.001 , 0.015 , 239.402 , 0 , 0 
 212175501 ,"08/02/2013 17:10:00",, 0 , 0.17 , 0.06 , 23.994 , 248.008 , 0 , 243.071 , 50.102 , 0 , 0.01 , 238.041 , 0 ,
 212175501 ,"08/02/2013 17:20:00",, 0 , 0.079 , 0.064 , 24.302 , 246.833 , 0 , 241.999 , 49.973 , 0.001 , 0.015 , 236.578 , 0 ,
 212175501 ,"08/02/2013 17:30:00", 0.002 , 0 , 0.083 , 0.064 , 24.587 , 245.483 , 0 , 241.071 , 49.891 , 0.001 , 0.015 , 235.393 , 0 , 0 
 212175501 ,"08/02/2013 17:40:00",, 0 , 0.079 , 0.064 , 24.598 , 247.049 , 0 , 242.885 , 49.941 , 0.001 , 0.015 , 236.372 , 0 ,
 212175501 ,"08/02/2013 17:50:00",, 0 , 0.193 , 0.064 , 24.511 , 248.884 , 0 , 243.751 , 49.988 , 0 , 0.015 , 237.712 , 0 ,
 212175501 ,"08/02/2013 18:00:00", 0.002 , 0 , 0.079 , 0.064 , 24.225 , 248.42 , 0 , 244.246 , 49.98 , 0.001 , 0.015 , 238.67 , 0 , 0 
 212175501 ,"08/02/2013 18:10:00",, 0 , 0.083 , 0.064 , 24.093 , 247.73 , 0 , 244.256 , 49.945 , 0.001 , 0.015 , 239.196 , 0 ,
 212175501 ,"08/02/2013 18:20:00",, 0 , 0.079 , 0.064 , 24.038 , 248.296 , 0 , 244.772 , 49.992 , 0.001 , 0.015 , 241.577 , 0 ,
 212175501 ,"08/02/2013 18:30:00", 0.003 , 0 , 0.083 , 0.068 , 24.346 , 250.317 , 0 , 246.153 , 50.066 , 0.001 , 0.015 , 241.278 , 0 , 0 
 212175501 ,"08/02/2013 18:40:00",, 0 , 0.079 , 0.064 , 24.192 , 248.09 , 0 , 243.823 , 50.02 , 0 , 0.015 , 238.217 , 0 ,
 212175501 ,"08/02/2013 18:50:00",, 0 , 0.079 , 0.064 , 24.093 , 245.359 , 0 , 242.04 , 50.02 , 0.001 , 0.015 , 237.062 , 0 ,
 212175501 ,"08/02/2013 19:00:00", 0.002 , 0 , 0.121 , 0.06 , 23.994 , 243.978 , 0 , 241.278 , 49.977 , 0.001 , 0.015 , 236.598 , 0 , 0 
 212175501 ,"08/02/2013 19:10:00",, 0 , 0.166 , 0.064 , 24.192 , 245.926 , 0 , 242.751 , 49.992 , 0.001 , 0.015 , 238.247 , 0 ,
 212175501 ,"08/02/2013 19:20:00",, 0 , 0.079 , 0.064 , 24.346 , 246.823 , 0 , 243.648 , 50.031 , 0 , 0.015 , 239.206 , 0 ,
 212175501 ,"08/02/2013 19:30:00", 0.002 , 0 , 0.079 , 0.064 , 24.203 , 249.42 , 0 , 245.452 , 50.059 , 0.001 , 0.015 , 240.546 , 0 , 0 
 212175501 ,"08/02/2013 19:40:00",, 0 , 0.079 , 0.064 , 24.686 , 250.976 , 0 , 246.379 , 49.949 , 0.001 , 0.015 , 241.762 , 0 ,
 212175501 ,"08/02/2013 19:50:00",, 0 , 0.159 , 0.068 , 24.532 , 248.987 , 0 , 246.142 , 49.98 , 0.001 , 0.015 , 241.577 , 0 ,
 212175501 ,"08/02/2013 20:00:00", 0.002 , 0 , 0.079 , 0.064 , 23.95 , 248.956 , 0 , 246.287 , 49.988 , 0 , 0.015 , 241.968 , 0 , 0 
 212175501 ,"08/02/2013 20:10:00",, 0 , 0.079 , 0.068 , 23.654 , 249.626 , 0 , 246.214 , 50.055 , 0.001 , 0.015 , 242.319 , 0 ,
 212175501 ,"08/02/2013 20:20:00",, 0 , 0.079 , 0.068 , 24.137 , 248.028 , 0 , 243.792 , 49.973 , 0.001 , 0.015 , 239.371 , 0 ,
 212175501 ,"08/02/2013 20:30:00", 0.003 , 0 , 0.079 , 0.064 , 24.532 , 246.081 , 0 , 242.751 , 49.961 , 0.001 , 0.015 , 239.082 , 0 , 0 
 212175501 ,"08/02/2013 20:40:00",, 0 , 0.079 , 0.068 , 23.654 , 247.688 , 0 , 243.999 , 49.996 , 0 , 0.015 , 240.515 , 0 ,
 212175501 ,"08/02/2013 20:50:00",, 0 , 0.079 , 0.068 , 24.137 , 248.564 , 0 , 245.545 , 49.957 , 0.001 , 0.015 , 240.917 , 0 ,
 212175501 ,"08/02/2013 21:00:00", 0.002 , 0 , 0.076 , 0.064 , 24.137 , 248.74 , 0 , 245.751 , 50.086 , 0.001 , 0.015 , 242.772 , 0 , 0 
 212175501 ,"08/02/2013 21:10:00",, 0 , 0.178 , 0.068 , 23.785 , 249.595 , 0 , 245.586 , 50.059 , 0.001 , 0.015 , 241.618 , 0 ,
 212175501 ,"08/02/2013 21:20:00",, 0 , 0.079 , 0.068 , 23.5 , 247.956 , 0 , 244.194 , 49.957 , 0.001 , 0.015 , 240.721 , 0 ,
 212175501 ,"08/02/2013 21:30:00", 0.002 , 0 , 0.079 , 0.068 , 23.379 , 247.884 , 0 , 244.246 , 49.965 , 0 , 0.015 , 240.793 , 0 , 0 
 212175501 ,"08/02/2013 21:40:00",, 0 , 0.121 , 0.064 , 23.873 , 249.832 , 0 , 246.462 , 49.969 , 0.001 , 0.015 , 242.401 , 0 ,
 212175501 ,"08/02/2013 21:50:00",, 0 , 0.159 , 0.064 , 20.995 , 250.213 , 0 , 247.534 , 49.941 , 0.001 , 0.015 , 244.246 , 0 ,
 212175501 ,"08/02/2013 22:00:00", 0.003 , 0 , 0.079 , 0.064 , 24.247 , 248.884 , 0 , 246.235 , 50.027 , 0.001 , 0.015 , 241.36 , 0 , 0 
 212175501 ,"08/02/2013 22:10:00",, 0 , 0.076 , 0.064 , 24.148 , 250.059 , 0 , 246.513 , 50.035 , 0 , 0.015 , 242.02 , 0 ,
 212175501 ,"08/02/2013 22:20:00",, 0 , 0.076 , 0.064 , 24.027 , 249.492 , 0 , 247.08 , 50.066 , 0.001 , 0.015 , 244.184 , 0 ,
 212175501 ,"08/02/2013 22:30:00", 0.002 , 0 , 0.166 , 0.064 , 21.456 , 249.605 , 0 , 246.462 , 50.082 , 0.001 , 0.015 , 242.896 , 0 , 0 
 212175501 ,"08/02/2013 22:40:00",, 0 , 0.079 , 0.064 , 25.345 , 248.348 , 0 , 244.936 , 49.957 , 0.001 , 0.015 , 242.473 , 0 ,
 212175501 ,"08/02/2013 22:50:00",, 0 , 0.079 , 0.064 , 24.829 , 248.667 , 0 , 246.39 , 49.945 , 0 , 0.015 , 243.401 , 0 ,
 212175501 ,"08/02/2013 23:00:00", 0.002 , 0 , 0.076 , 0.068 , 24.467 , 249.945 , 0 , 245.947 , 50.07 , 0.001 , 0.015 , 238.917 , 0 , 0 
 212175501 ,"08/02/2013 23:10:00",, 0 , 0.076 , 0.064 , 24.642 , 245.452 , 0 , 242.7 , 50.043 , 0.001 , 0.015 , 239.412 , 0 ,
 212175501 ,"08/02/2013 23:20:00",, 0 , 0.076 , 0.064 , 25.225 , 247.585 , 0 , 243.792 , 50.039 , 0.001 , 0.015 , 239.134 , 0 ,
 212175501 ,"08/02/2013 23:30:00", 0.002 , 0 , 0.076 , 0.064 , 25.411 , 248.667 , 0 , 244.648 , 50.066 , 0 , 0.015 , 241.762 , 0 , 0 
 212175501 ,"08/02/2013 23:40:00",, 0 , 0.079 , 0.064 , 25.192 , 246.596 , 0 , 243.926 , 50.055 , 0.001 , 0.015 , 240.391 , 0 ,
 212175501 ,"08/02/2013 23:50:00",, 0 , 0.079 , 0.064 , 24.983 , 247.503 , 0 , 244.772 , 50.02 , 0.001 , 0.015 , 240.896 , 0 ,
 212175501 ,09/02/2013 , 0.003 , 0 , 0.076 , 0.064 , 25.137 , 248.162 , 0 , 245.72 , 50.012 , 0.001 , 0.015 , 242.298 , 0 , 0 
 212175501 ,"09/02/2013 00:10:00",, 0 , 0.076 , 0.064 , 24.631 , 249.708 , 0 , 246.823 , 50.07 , 0 , 0.015 , 243.298 , 0 ,
 212175501 ,"09/02/2013 00:20:00",, 0 , 0.079 , 0.064 , 25.137 , 248.76 , 0 , 246.029 , 50.074 , 0.001 , 0.015 , 243.03 , 0 ,
 212175501 ,"09/02/2013 00:30:00", 0.002 , 0 , 0.17 , 0.064 , 25.071 , 249.77 , 0 , 246.596 , 50.016 , 0.001 , 0.015 , 243.143 , 0 , 0 
 212175501 ,"09/02/2013 00:40:00",, 0 , 0.076 , 0.064 , 24.851 , 247.833 , 0 , 245.184 , 49.93 , 0.001 , 0.015 , 242.401 , 0 ,
 212175501 ,"09/02/2013 00:50:00",, 0 , 0.076 , 0.064 , 24.785 , 248.121 , 0 , 246.647 , 49.957 , 0 , 0.015 , 244.71 , 0 ,
 212175501 ,"09/02/2013 01:00:00", 0.002 , 0 , 0.072 , 0.064 , 24.994 , 249.142 , 0 , 247.554 , 50.035 , 0.001 , 0.015 , 245.246 , 0 , 0 
 212175501 ,"09/02/2013 01:10:00",, 0 , 0.121 , 0.064 , 24.994 , 248.595 , 0 , 246.936 , 50.035 , 0.001 , 0.015 , 244.668 , 0 ,
 212175501 ,"09/02/2013 01:20:00",, 0 , 0.072 , 0.06 , 24.895 , 247.678 , 0 , 246.668 , 50.051 , 0.001 , 0.015 , 244.957 , 0 ,
 212175501 ,"09/02/2013 01:30:00", 0.002 , 0 , 0.072 , 0.064 , 24.796 , 248.162 , 0 , 246.957 , 50.008 , 0 , 0.015 , 244.39 , 0 , 0 
 212175501 ,"09/02/2013 01:40:00",, 0 , 0.068 , 0.06 , 24.862 , 245.163 , 0 , 244.236 , 50.027 , 0.001 , 0.01 , 243.092 , 0 ,
 212175501 ,"09/02/2013 01:50:00",, 0 , 0.072 , 0.06 , 24.994 , 244.813 , 0 , 243.195 , 50.055 , 0.001 , 0.01 , 241.432 , 0 ,
 212175501 ,"09/02/2013 02:00:00", 0.003 , 0 , 0.125 , 0.06 , 24.994 , 243.617 , 0 , 242.885 , 50.063 , 0.001 , 0.01 , 241.247 , 0 , 0 
 212175501 ,"09/02/2013 02:10:00",, 0 , 0.064 , 0.06 , 24.994 , 243.535 , 0 , 242.855 , 49.969 , 0 , 0.01 , 242.143 , 0 ,
 212175501 ,"09/02/2013 02:20:00",, 0 , 0.064 , 0.06 , 24.994 , 244.349 , 0 , 243.751 , 50.051 , 0.001 , 0.01 , 242.875 , 0 ,
 212175501 ,"09/02/2013 02:30:00", 0.002 , 0 , 0.155 , 0.06 , 24.884 , 244.576 , 0 , 244.009 , 50.074 , 0.001 , 0.015 , 243.205 , 0 , 0 
 212175501 ,"09/02/2013 02:40:00",, 0 , 0.064 , 0.06 , 24.994 , 243.38 , 0 , 242.855 , 50.09 , 0 , 0.01 , 242.205 , 0 ,
 212175501 ,"09/02/2013 02:50:00",, 0 , 0.064 , 0.06 , 24.994 , 243.164 , 0 , 242.813 , 50.07 , 0.001 , 0.01 , 242.401 , 0 ,
 212175501 ,"09/02/2013 03:00:00", 0.002 , 0 , 0.064 , 0.06 , 24.994 , 244.236 , 0 , 243.411 , 50.098 , 0.001 , 0.01 , 242.648 , 0 , 0 
 212175501 ,"09/02/2013 03:10:00",, 0 , 0.064 , 0.06 , 24.994 , 244.05 , 0 , 242.958 , 49.996 , 0.001 , 0.01 , 242.329 , 0 ,
