"SerialNo","ReadingDate","THD Current Phase B","THD Voltage Phase C","Import Wh Total","Reactive Power Phase B (vars)","Active Power Phase C (Watts)","Voltage Phase A","Voltage PhaseA Maximum","THD Voltage Phase A","Voltage PhaseB Minimum","Active Power Phase A (Watts)","THD Current Phase C","Voltage PhaseA Minimum","THD Current Phase A","Voltage PhaseC Maximum","Voltage Phase B","Reactive Power Phase C (vars)","Active Power Phase B (Watts)","Voltage PhaseC Minimum","Voltage Phase C","THD Voltage Phase B","Reactive Power Phase A (vars)","Voltage PhaseB Maximum","Export Wh Total"
 212524143 ,"07/11/2013 04:40:00", 18.215 , 2.351 , 0 , 0.082 , 0 , 244.163 , 244.545 , 2.571 , 245.308 , 0 , 21.237 , 243.72 , 19.468 , 246.493 , 245.73 ,-0.123 , 0 , 245.225 , 246.07 , 2.538 , 0.082 , 246.184 , 0 
 212524143 ,"07/11/2013 04:50:00", 18.16 , 2.34 , 0 , 0.082 , 0 , 243.957 , 244.473 , 2.538 , 244.483 , 0 , 21.259 , 242.947 , 19.314 , 246.482 , 245.462 ,-0.123 , 0 , 244.442 , 245.823 , 2.538 , 0.082 , 245.926 , 0 
 212524143 ,"07/11/2013 05:00:00", 17.974 , 2.351 , 0 , 0.082 , 0 , 243.895 , 244.38 , 2.582 , 244.215 , 0 , 20.775 , 242.741 , 19.138 , 246.503 , 245.349 ,-0.123 , 0 , 244.72 , 245.947 , 2.549 , 0.082 , 245.874 , 0 
 212524143 ,"07/11/2013 05:10:00", 17.985 , 2.263 , 0 , 0.082 , 0 , 242.535 , 244.133 , 2.461 , 242.927 , 0 , 20.621 , 241.443 , 18.864 , 246.297 , 243.968 ,-0.123 , 0 , 243.555 , 244.576 , 2.505 , 0.082 , 245.514 , 0 
 212524143 ,"07/11/2013 05:20:00", 17.996 , 2.285 , 0 , 0.082 , 0 , 243.081 , 243.937 , 2.472 , 242.648 , 0 , 20.896 , 241.298 , 18.918 , 246.441 , 244.514 ,-0.123 , 0 , 243.483 , 245.4 , 2.494 , 0.082 , 245.441 , 0 
 212524143 ,"07/11/2013 05:30:00", 17.71 , 2.219 , 0 , 0.082 , 0 , 243.432 , 243.792 , 2.417 , 244.102 , 0 , 20.544 , 242.525 , 18.589 , 246.008 , 245.009 ,-0.123 , 0 , 244.401 , 245.555 , 2.45 , 0.082 , 245.493 , 0 
 212524143 ,"07/11/2013 05:40:00", 17.523 , 2.153 , 0 , 0.082 , 0 , 242.545 , 243.133 , 2.285 , 243.184 , 0 , 20.577 , 241.535 , 18.062 , 245.277 , 244.225 ,-0.123 , 0 , 243.463 , 244.596 , 2.34 , 0.082 , 244.947 , 0 
 212524143 ,"07/11/2013 05:50:00", 17.161 , 2.131 , 0 , 0.082 , 0 , 242.154 , 242.762 , 2.296 , 243.215 , 0 , 20.171 , 241.546 , 17.699 , 244.967 , 243.895 ,-0.123 , 0 , 242.999 , 244.174 , 2.362 , 0.082 , 244.473 , 0 
 212524143 ,"07/11/2013 06:00:00", 16.886 , 2.109 , 0 , 0.082 , 0 , 242.422 , 243.349 , 2.274 , 242.628 , 0 , 20.05 , 240.938 , 18.084 , 245.38 , 244.06 ,-0.123 , 0 , 243.133 , 244.514 , 2.285 , 0.082 , 244.864 , 0 
 212524143 ,"07/11/2013 06:10:00", 16.644 , 2 , 0 , 0.082 , 0 , 243.308 , 244.071 , 2.153 , 243.762 , 0 , 20.171 , 242.226 , 17.578 , 246.338 , 244.926 ,-0.123 , 0 , 244.04 , 245.483 , 2.186 , 0.082 , 245.864 , 0 
 212524143 ,"07/11/2013 06:20:00", 16.348 , 1.923 , 0 , 0.082 , 0 , 243.401 , 244.236 , 2.043 , 243.215 , 0 , 19.852 , 241.844 , 17.073 , 246.338 , 244.936 ,-0.123 , 0 , 243.978 , 245.586 , 2.076 , 0.082 , 245.792 , 0 
 212524143 ,"07/11/2013 06:30:00", 15.579 , 1.791 , 0 , 0.082 , 0 , 242.813 , 243.597 , 1.901 , 243.71 , 0 , 19.512 , 242.154 , 16.699 , 245.854 , 244.462 ,-0.123 , 0 , 243.762 , 245.081 , 1.912 , 0.082 , 245.184 , 0 
 212524143 ,"07/11/2013 06:40:00", 15.82 , 1.791 , 0 , 0.082 , 0 , 242.782 , 243.7 , 1.879 , 243.555 , 0 , 19.567 , 242.02 , 16.644 , 245.885 , 244.421 ,-0.123 , 0 , 243.617 , 245.132 , 1.934 , 0.082 , 245.349 , 0 
 212524143 ,"07/11/2013 06:50:00", 15.293 , 1.802 , 0 , 0.082 , 0 , 242.391 , 243.452 , 1.857 , 242.576 , 0 , 19.27 , 241.061 , 16.6 , 246.008 , 243.792 ,-0.123 , 0 , 243.318 , 244.545 , 1.857 , 0.082 , 245.112 , 0 
 212524143 ,"07/11/2013 07:00:00", 14.788 , 1.747 , 0 , 0.082 , 0 , 242.628 , 243.349 , 1.78 , 242.793 , 0 , 19.028 , 241.412 , 16.469 , 245.503 , 243.968 ,-0.123 , 0 , 243.421 , 244.751 , 1.747 , 0.082 , 244.638 , 0 
 212524143 ,"07/11/2013 07:10:00", 14.689 , 1.582 , 0 , 0.082 , 0 , 242.339 , 244.174 , 1.648 , 241.844 , 0 , 18.259 , 240.639 , 15.864 , 246.256 , 243.679 ,-0.123 , 0 , 242.535 , 244.277 , 1.615 , 0.082 , 245.452 , 0 
 212524143 ,"07/11/2013 07:20:00", 15.205 , 1.395 , 0 , 0.082 , 0 , 243.174 , 243.844 , 1.549 , 243.617 , 0 , 17.292 , 242.051 , 15.886 , 245.843 , 244.607 ,-0.123 , 0 , 243.988 , 245.101 , 1.516 , 0.082 , 245.225 , 0 
 212524143 ,"07/11/2013 07:30:00", 15.106 , 1.417 , 0 , 0.082 , 0 , 242.885 , 243.524 , 1.549 , 243.092 , 0 , 17.435 , 241.793 , 15.842 , 245.534 , 244.277 ,-0.123 , 0 , 243.483 , 244.854 , 1.516 , 0.082 , 244.844 , 0 
 212524143 ,"07/11/2013 07:40:00", 15.392 , 1.439 , 0 , 0.082 , 0 , 242.813 , 243.741 , 1.549 , 242.989 , 0 , 17.38 , 241.432 , 15.765 , 245.782 , 244.483 ,-0.123 , 0 , 243.494 , 244.998 , 1.593 , 0.082 , 245.266 , 0.01 
 212524143 ,"07/11/2013 07:50:00", 15.535 , 1.472 , 0 , 0.082 , 0 , 242.793 , 243.628 , 1.582 , 243.205 , 0 , 17.622 , 241.886 , 16.348 , 245.606 , 244.359 ,-0.123 , 0 , 243.689 , 244.864 , 1.637 , 0.082 , 245.163 , 0 
 212524143 ,"07/11/2013 08:00:00", 15.919 , 1.472 , 0 , 0.082 , 0 , 242.896 , 244.019 , 1.637 , 243.143 , 0 , 17.589 , 241.515 , 16.655 , 245.648 , 244.246 ,-0.123 , 0 , 242.875 , 244.483 , 1.703 , 0.082 , 245.225 , 0 
 212524143 ,"07/11/2013 08:10:00", 16.018 , 1.571 , 0 , 0.082 , 0 , 244.081 , 246.39 , 1.692 , 242.504 , 0 , 17.578 , 241.319 , 16.414 , 248.255 , 245.586 ,-0.123 , 0 , 242.71 , 245.699 , 1.747 , 0.082 , 248.472 , 0 
 212524143 ,"07/11/2013 08:20:00", 17.292 , 2.098 , 0 , 0.082 , 0 , 246.132 , 247.049 , 2.164 , 245.441 , 0 , 18.721 , 244.421 , 18.051 , 248.616 , 247.75 ,-0.123 , 0 , 246.4 , 247.812 , 2.131 , 0.082 , 248.616 , 0 
 212524143 ,"07/11/2013 08:30:00", 15.513 , 1.791 , 0 , 0.082 , 0 , 245.081 , 246.946 , 1.857 , 244.792 , 0 , 16.26 , 242.989 , 14.941 , 248.513 , 246.915 ,-0.123 , 0 , 244.864 , 246.967 , 2 , 0.082 , 248.853 , 0 
 212524143 ,"07/11/2013 08:40:00", 14.469 , 1.637 , 0 , 0.082 , 0 , 245.122 , 246.379 , 1.758 , 245.328 , 0 , 15.106 , 243.617 , 13.414 , 248.801 , 247.07 ,-0.123 , 0 , 245.514 , 247.359 , 1.956 , 0.082 , 248.678 , 0 
 212524143 ,"07/11/2013 08:50:00", 14.414 , 1.659 , 0 , 0.082 , 0 , 245.524 , 246.307 , 1.791 , 246.565 , 0 , 15.051 , 244.133 , 13.425 , 248.698 , 247.565 ,-0.123 , 0 , 246.957 , 247.812 , 1.967 , 0.082 , 248.276 , 0 
 212524143 ,"07/11/2013 09:00:00", 21.555 , 1.505 , 0 , 0.041 , 0 , 244.689 , 245.637 , 1.56 , 246.029 , 0 , 28.026 , 243.205 , 26.093 , 248.399 , 247.06 ,-0.123 , 0 , 246.421 , 247.503 , 1.758 , 0.082 , 247.884 , 0 
 212524143 ,"07/11/2013 09:10:00", 23.17 , 1.417 , 0 , 0.082 , 0 , 243.999 , 244.844 , 1.571 , 244.947 , 0 , 31.718 , 242.885 , 30.872 , 247.73 , 246.142 ,-0.123 , 0 , 245.74 , 246.689 , 1.648 , 0.082 , 247.276 , 0 
 212524143 ,"07/11/2013 09:20:00", 17.875 , 1.483 , 0 , 0.082 , 0 , 243.885 , 244.545 , 1.648 , 245.143 , 0 , 22.786 , 243.102 , 22.885 , 247.348 , 246.184 ,-0.123 , 0 , 245.782 , 246.575 , 1.791 , 0.082 , 246.853 , 0 
 212524143 ,"07/11/2013 09:30:00", 17.303 , 1.505 , 0 , 0.082 , 0 , 243.514 , 244.163 , 1.659 , 244.926 , 0 , 21.819 , 242.648 , 21.138 , 246.72 , 245.668 ,-0.123 , 0 , 245.112 , 246.081 , 1.802 , 0.082 , 246.462 , 0 
 212524143 ,"07/11/2013 09:40:00", 22.061 , 1.395 , 0 , 0.082 , 0 , 242.937 , 243.545 , 1.549 , 244.071 , 0 , 28.685 , 242.071 , 28.136 , 246.472 , 245.163 ,-0.123 , 0 , 244.978 , 245.833 , 1.703 , 0.082 , 245.813 , 0 
 212524143 ,"07/11/2013 09:50:00", 19.215 , 1.527 , 0 , 0.082 , 0 , 242.824 , 243.628 , 1.681 , 244.38 , 0 , 23.434 , 242.092 , 21.874 , 246.4 , 245.153 ,-0.123 , 0 , 244.895 , 245.72 , 1.835 , 0.082 , 245.947 , 0 
 212524143 ,"07/11/2013 10:00:00", 14.425 , 1.67 , 0 , 0.082 , 0 , 242.989 , 243.555 , 1.78 , 244.452 , 0 , 15.062 , 242.154 , 13.436 , 246.256 , 245.122 ,-0.123 , 0 , 244.761 , 245.586 , 1.978 , 0.082 , 245.864 , 0 
 212524143 ,"07/11/2013 10:10:00", 14.293 , 1.659 , 0 , 0.082 , 0 , 243.092 , 243.7 , 1.769 , 244.957 , 0 , 15.106 , 242.432 , 13.37 , 246.4 , 245.575 ,-0.123 , 0 , 244.957 , 245.885 , 1.967 , 0.082 , 246.235 , 0 
 212524143 ,"07/11/2013 10:20:00", 19.918 , 1.527 , 0 , 0.082 , 0 , 242.061 , 243.504 , 1.659 , 242.927 , 0 , 25.609 , 240.876 , 23.774 , 246.019 , 244.246 ,-0.123 , 0 , 243.04 , 244.71 , 1.791 , 0.082 , 245.575 , 0 
 212524143 ,"07/11/2013 10:30:00", 23.401 , 1.417 , 0 , 0.082 , 0 , 241.494 , 242.051 , 1.538 , 242.587 , 0 , 32.816 , 240.659 , 30.267 , 245.081 , 243.597 ,-0.123 , 0 , 242.71 , 244.339 , 1.637 , 0.082 , 244.236 , 0 
 212524143 ,"07/11/2013 10:40:00", 23.5 , 1.483 , 0 , 0.082 , 0 , 241.504 , 242.69 , 1.615 , 242.7 , 0 , 33.19 , 240.566 , 30.553 , 245.235 , 243.834 ,-0.123 , 0 , 242.288 , 244.194 , 1.714 , 0.082 , 245.163 , 0 
 212524143 ,"07/11/2013 10:50:00", 23.654 , 1.483 , 0 , 0.082 , 0 , 242.216 , 242.916 , 1.637 , 244.081 , 0 , 32.552 , 241.597 , 30.608 , 245.452 , 244.751 ,-0.123 , 0 , 243.978 , 244.916 , 1.747 , 0.082 , 245.338 , 0 
 212524143 ,"07/11/2013 11:00:00", 23.676 , 1.538 , 0 , 0.082 , 0 , 242.669 , 243.298 , 1.615 , 244.071 , 0 , 32.86 , 241.886 , 30.773 , 245.977 , 244.761 ,-0.123 , 0 , 244.524 , 245.369 , 1.758 , 0.082 , 245.318 , 0 
 212524143 ,"07/11/2013 11:10:00", 23.939 , 1.45 , 0 , 0.082 , 0 , 242.38 , 243.37 , 1.604 , 243.638 , 0 , 32.069 , 241.288 , 30.916 , 246.05 , 244.689 ,-0.123 , 0 , 243.895 , 244.967 , 1.758 , 0.082 , 245.751 , 0 
 212524143 ,"07/11/2013 11:20:00", 22.819 , 1.417 , 0 , 0.082 , 0 , 242.504 , 243.164 , 1.56 , 244.236 , 0 , 32.3 , 241.958 , 30.454 , 246.266 , 245.07 ,-0.123 , 0 , 244.854 , 245.555 , 1.681 , 0.082 , 245.751 , 0 
 212524143 ,"07/11/2013 11:30:00", 23.104 , 1.439 , 0 , 0.082 , 0 , 242.855 , 243.555 , 1.582 , 244.411 , 0 , 31.652 , 241.978 , 31.289 , 246.802 , 245.235 ,-0.123 , 0 , 244.751 , 245.854 , 1.692 , 0.082 , 245.967 , 0 
 212524143 ,"07/11/2013 11:40:00", 22.423 , 1.472 , 0.01 , 0.082 , 0 , 243.123 , 244.009 , 1.626 , 244.112 , 0 , 32.981 , 242.257 , 30.828 , 246.441 , 245.163 ,-0.123 , 0 , 244.421 , 245.586 , 1.692 , 0.082 , 246.266 , 0 
 212524143 ,"07/11/2013 11:50:00", 23.126 , 1.516 , 0 , 0.082 , 0 , 243.38 , 243.978 , 1.659 , 244.751 , 0 , 32.135 , 242.597 , 31.399 , 247.111 , 245.503 ,-0.123 , 0 , 244.998 , 245.916 , 1.714 , 0.082 , 246.235 , 0 
 212524143 ,"07/11/2013 12:00:00", 23.434 , 1.505 , 0 , 0.082 , 0 , 242.896 , 243.844 , 1.626 , 244.452 , 0 , 32.695 , 242.123 , 31.322 , 246.946 , 245.225 ,-0.123 , 0 , 244.967 , 245.74 , 1.681 , 0.082 , 246.05 , 0 
 212524143 ,"07/11/2013 12:10:00", 22.588 , 1.516 , 0 , 0.082 , 0 , 242.782 , 243.442 , 1.604 , 243.762 , 0 , 31.772 , 242.051 , 31.41 , 246.05 , 244.957 ,-0.123 , 0 , 244.39 , 245.308 , 1.615 , 0.082 , 245.617 , 0 
 212524143 ,"07/11/2013 12:20:00", 23.203 , 1.582 , 0 , 0.082 , 0 , 242.844 , 243.566 , 1.659 , 244.431 , 0 , 32.959 , 242.071 , 31.036 , 246.184 , 245.246 ,-0.123 , 0 , 243.978 , 245.565 , 1.659 , 0.082 , 246.06 , 0 
 212524143 ,"07/11/2013 12:30:00", 23.192 , 1.604 , 0 , 0.082 , 0 , 242.855 , 243.7 , 1.67 , 244.236 , 0 , 32.816 , 241.948 , 30.542 , 246.513 , 245.163 ,-0.123 , 0 , 244.514 , 245.493 , 1.648 , 0.082 , 246.091 , 0 
 212524143 ,"07/11/2013 12:40:00", 23.126 , 1.538 , 0 , 0.082 , 0 , 243.36 , 244.194 , 1.648 , 245.029 , 0 , 32.267 , 242.587 , 32.003 , 246.771 , 245.947 ,-0.123 , 0 , 245.235 , 246.214 , 1.626 , 0.082 , 246.823 , 0 
 212524143 ,"07/11/2013 12:50:00", 23.093 , 1.571 , 0 , 0.082 , 0 , 243.834 , 244.431 , 1.659 , 245.266 , 0 , 32.091 , 242.844 , 31.739 , 247.173 , 246.276 ,-0.123 , 0 , 245.256 , 246.503 , 1.648 , 0.082 , 246.823 , 0 
 212524143 ,"07/11/2013 13:00:00", 23.829 , 1.538 , 0 , 0.082 , 0 , 243.751 , 244.359 , 1.67 , 245.421 , 0 , 32.3 , 242.927 , 30.828 , 247.08 , 246.122 ,-0.123 , 0 , 245.72 , 246.41 , 1.648 , 0.082 , 246.864 , 0 
 212524143 ,"07/11/2013 13:10:00", 23.214 , 1.527 , 0 , 0.082 , 0 , 243.72 , 244.349 , 1.626 , 245.524 , 0 , 32.728 , 243.267 , 31.443 , 247.07 , 246.153 ,-0.123 , 0 , 245.792 , 246.482 , 1.637 , 0.082 , 246.812 , 0 
 212524143 ,"07/11/2013 13:20:00", 22.906 , 1.505 , 0 , 0.082 , 0 , 244.102 , 244.885 , 1.626 , 245.782 , 0 , 33.003 , 243.329 , 31.805 , 247.585 , 246.596 ,-0.123 , 0 , 245.431 , 246.833 , 1.692 , 0.082 , 247.235 , 0 
 212524143 ,"07/11/2013 13:30:00", 23.324 , 1.516 , 0 , 0.082 , 0 , 244.029 , 244.957 , 1.637 , 245.813 , 0 , 30.74 , 243.226 , 32.036 , 247.534 , 246.606 ,-0.123 , 0 , 245.977 , 246.823 , 1.736 , 0.082 , 247.245 , 0 
 212524143 ,"07/11/2013 13:40:00", 23.379 , 1.472 , 0 , 0.082 , 0 , 244.06 , 244.586 , 1.637 , 245.864 , 0 , 31.201 , 243.298 , 31.739 , 247.565 , 246.452 ,-0.123 , 0 , 245.967 , 246.771 , 1.725 , 0.082 , 247.029 , 0 
 212524143 ,"07/11/2013 13:50:00", 22.731 , 1.461 , 0 , 0.082 , 0 , 244.267 , 245.05 , 1.637 , 245.813 , 0 , 31.838 , 243.473 , 30.992 , 247.75 , 246.658 ,-0.123 , 0 , 246.266 , 246.998 , 1.681 , 0.082 , 247.493 , 0 
 212524143 ,"07/11/2013 14:00:00", 16.018 , 1.516 , 0 , 0.082 , 0 , 244.906 , 245.483 , 1.637 , 246.318 , 0 , 19.347 , 244.163 , 18.501 , 247.822 , 247.101 ,-0.123 , 0 , 246.534 , 247.266 , 1.769 , 0.082 , 247.76 , 0 
 212524143 ,"07/11/2013 14:10:00", 13.524 , 1.516 , 0 , 0.082 , 0 , 244.72 , 245.39 , 1.648 , 246.008 , 0 , 14.557 , 243.999 , 12.975 , 248.018 , 247.06 ,-0.123 , 0 , 246.204 , 247.204 , 1.813 , 0.082 , 247.894 , 0 
 212524143 ,"07/11/2013 14:20:00", 14.337 , 1.747 , 0 , 0.082 , 0 , 245.266 , 246.122 , 1.835 , 246.998 , 0 , 15.293 , 244.535 , 13.546 , 248.812 , 247.74 ,-0.123 , 0 , 247.142 , 247.874 , 2.021 , 0.082 , 248.585 , 0 
 212524143 ,"07/11/2013 14:30:00", 14.315 , 1.758 , 0 , 0.082 , 0 , 245.72 , 246.524 , 1.857 , 247.06 , 0 , 15.315 , 245.019 , 13.755 , 248.894 , 247.894 ,-0.123 , 0 , 247.431 , 248.142 , 2 , 0.082 , 248.698 , 0 
 212524143 ,"07/11/2013 14:40:00", 14.359 , 1.769 , 0 , 0.082 , 0 , 245.998 , 246.647 , 1.868 , 247.925 , 0 , 15.282 , 245.308 , 13.898 , 249.368 , 248.42 ,-0.123 , 0 , 248.008 , 248.75 , 2.021 , 0.082 , 249.038 , 0 
 212524143 ,"07/11/2013 14:50:00", 14.315 , 1.747 , 0 , 0.082 , 0 , 245.483 , 246.462 , 1.846 , 246.946 , 0 , 15.227 , 244.668 , 13.821 , 249.43 , 247.905 ,-0.123 , 0 , 246.895 , 248.266 , 2.032 , 0.082 , 249.08 , 0 
 212524143 ,"07/11/2013 15:00:00", 14.337 , 1.78 , 0 , 0.082 , 0 , 245.771 , 246.307 , 1.857 , 246.792 , 0 , 15.315 , 244.699 , 13.909 , 249.059 , 247.884 ,-0.123 , 0 , 247.431 , 248.533 , 2.032 , 0.082 , 248.616 , 0 
 212524143 ,"07/11/2013 15:10:00", 14.019 , 1.692 , 0 , 0.082 , 0 , 244.019 , 245.091 , 1.769 , 245.256 , 0 , 14.985 , 243.04 , 13.524 , 247.864 , 246.122 ,-0.123 , 0 , 245.668 , 246.637 , 1.934 , 0.082 , 247.163 , 0 
 212524143 ,"07/11/2013 15:20:00", 14.227 , 1.725 , 0 , 0.082 , 0 , 243.916 , 244.452 , 1.824 , 245.184 , 0 , 15.216 , 243.133 , 13.656 , 246.926 , 246.008 ,-0.123 , 0 , 245.823 , 246.41 , 1.989 , 0.082 , 246.647 , 0 
 212524143 ,"07/11/2013 15:30:00", 14.216 , 1.725 , 0 , 0.082 , 0 , 244.102 , 244.617 , 1.824 , 245.545 , 0 , 15.282 , 243.432 , 13.81 , 247.214 , 246.287 ,-0.123 , 0 , 245.802 , 246.575 , 1.978 , 0.082 , 246.946 , 0 
 212524143 ,"07/11/2013 15:40:00", 14.326 , 1.747 , 0 , 0.082 , 0 , 243.813 , 244.452 , 1.835 , 245.256 , 0 , 15.26 , 242.989 , 13.843 , 246.73 , 245.977 ,-0.123 , 0 , 245.318 , 246.256 , 1.989 , 0.082 , 246.637 , 0 
 212524143 ,"07/11/2013 15:50:00", 14.359 , 1.747 , 0 , 0.082 , 0 , 243.092 , 244.194 , 1.813 , 243.731 , 0 , 15.557 , 241.793 , 14.117 , 246.637 , 245.277 ,-0.123 , 0 , 244.153 , 245.627 , 1.956 , 0.082 , 245.905 , 0 
 212524143 ,"07/11/2013 16:00:00", 14.689 , 1.681 , 0 , 0.082 , 0 , 242.721 , 243.813 , 1.802 , 243.895 , 0 , 15.963 , 241.669 , 14.93 , 245.771 , 244.772 ,-0.123 , 0 , 244.143 , 245.019 , 1.89 , 0.082 , 245.38 , 0 
 212524143 ,"07/11/2013 16:10:00", 14.458 , 1.725 , 0 , 0.082 , 0 , 242.051 , 243.256 , 1.868 , 243.566 , 0 , 15.524 , 241.144 , 14.293 , 245.648 , 244.401 ,-0.123 , 0 , 243.535 , 244.772 , 1.967 , 0.082 , 245.441 , 0.01 
 212524143 ,"07/11/2013 16:20:00", 15.315 , 1.626 , 0 , 0.082 , 0 , 242.092 , 242.989 , 1.78 , 243.287 , 0 , 16.809 , 241.288 , 15.568 , 245.452 , 244.39 ,-0.123 , 0 , 243.586 , 244.627 , 1.813 , 0.082 , 245.266 , 0 
 212524143 ,"07/11/2013 16:30:00", 15.579 , 1.615 , 0 , 0.082 , 0 , 242.473 , 243.092 , 1.747 , 243.504 , 0 , 17.205 , 241.03 , 15.612 , 245.947 , 244.947 ,-0.123 , 0 , 243.792 , 245.132 , 1.813 , 0.082 , 245.627 , 0 
 212524143 ,"07/11/2013 16:40:00", 14.788 , 1.659 , 0 , 0.082 , 0 , 241.793 , 242.504 , 1.692 , 242.69 , 0 , 17.468 , 240.731 , 15.293 , 244.906 , 243.978 ,-0.123 , 0 , 243.298 , 244.225 , 1.78 , 0.082 , 244.638 , 0 
 212524143 ,"07/11/2013 16:50:00", 14.689 , 1.67 , 0 , 0.082 , 0 , 242.04 , 244.019 , 1.692 , 242.958 , 0 , 17.501 , 240.36 , 15.051 , 246.658 , 244.359 ,-0.123 , 0 , 243.112 , 244.689 , 1.802 , 0.082 , 246.379 , 0 
 212524143 ,"07/11/2013 17:00:00", 14.337 , 1.593 , 0 , 0.082 , 0 , 243.906 , 244.401 , 1.615 , 245.679 , 0 , 17.183 , 243.339 , 15.029 , 247.647 , 246.431 ,-0.123 , 0 , 246.008 , 246.761 , 1.736 , 0.082 , 247.029 , 0 
 212524143 ,"07/11/2013 17:10:00", 17.084 , 1.505 , 0 , 0.082 , 0 , 243.71 , 244.648 , 1.549 , 245.225 , 0 , 23.027 , 242.834 , 20.676 , 247.472 , 246.452 ,-0.123 , 0 , 245.431 , 246.73 , 1.637 , 0.082 , 247.121 , 0 
 212524143 ,"07/11/2013 17:20:00", 31.025 , 1.263 , 0 , 0.082 , 0 , 242.597 , 243.648 , 1.406 , 244.37 , 0 , 36.793 , 241.566 , 41.792 , 246.833 , 245.431 ,-0.123 , 0 , 244.297 , 245.751 , 1.406 , 0.082 , 246.616 , 0 
 212524143 ,"07/11/2013 17:30:00", 31.619 , 1.252 , 0 , 0.082 , 0 , 242.824 , 243.535 , 1.439 , 244.411 , 0 , 37.507 , 242.009 , 41.693 , 245.967 , 245.122 ,-0.123 , 0 , 244.916 , 245.503 , 1.373 , 0.082 , 245.823 , 0 
 212524143 ,"07/11/2013 17:40:00", 30.938 , 1.252 , 0 , 0.082 , 0 , 242.772 , 243.679 , 1.461 , 243.916 , 0 , 37.617 , 241.999 , 40.605 , 246.616 , 245.256 ,-0.123 , 0 , 244.421 , 245.637 , 1.373 , 0.082 , 246.307 , 0 
 212524143 ,"07/11/2013 17:50:00", 31.75 , 1.252 , 0 , 0.082 , 0 , 243.05 , 243.628 , 1.45 , 244.751 , 0 , 36.727 , 242.195 , 42.242 , 246.946 , 245.751 ,-0.123 , 0 , 244.926 , 246.07 , 1.417 , 0.082 , 246.462 , 0 
 212524143 ,"07/11/2013 18:00:00", 32.113 , 1.252 , 0 , 0.082 , 0 , 243.37 , 244.194 , 1.472 , 244.772 , 0 , 37.441 , 242.514 , 41.836 , 247.42 , 246.266 ,-0.123 , 0 , 245.668 , 246.503 , 1.406 , 0.082 , 247.297 , 0 
 212524143 ,"07/11/2013 18:10:00", 31.311 , 1.252 , 0 , 0.082 , 0 , 243.834 , 244.875 , 1.472 , 244.586 , 0 , 36.398 , 241.7 , 42.858 , 247.565 , 246.421 ,-0.123 , 0 , 244.638 , 246.565 , 1.406 , 0.082 , 247.534 , 0 
 212524143 ,"07/11/2013 18:20:00", 30.674 , 1.318 , 0 , 0.082 , 0 , 242.401 , 243.277 , 1.483 , 244.153 , 0 , 37.54 , 241.556 , 42.242 , 245.957 , 244.916 ,-0.123 , 0 , 244.401 , 245.246 , 1.439 , 0.082 , 245.586 , 0 
 212524143 ,"07/11/2013 18:30:00", 31.333 , 1.329 , 0 , 0.082 , 0 , 241.721 , 242.669 , 1.472 , 243.658 , 0 , 40.089 , 240.505 , 43.242 , 245.843 , 244.535 ,-0.123 , 0 , 244.05 , 244.947 , 1.461 , 0.082 , 245.524 , 0 
 212524143 ,"07/11/2013 18:40:00", 36.123 , 1.307 , 0 , 0.082 , 0 , 241.298 , 242.205 , 1.472 , 243.483 , 0 , 48.933 , 240.587 , 47.681 , 245.648 , 244.236 ,-0.123 , 0 , 244.071 , 244.772 , 1.384 , 0.082 , 245.112 , 0 
 212524143 ,"07/11/2013 18:50:00", 34.805 , 1.285 , 0 , 0.082 , 0 , 241.484 , 242.123 , 1.494 , 242.803 , 0 , 44.978 , 240.453 , 45.055 , 245.679 , 244.05 ,-0.123 , 0 , 243.617 , 244.761 , 1.373 , 0.082 , 244.782 , 0 
 212524143 ,"07/11/2013 19:00:00", 35.211 , 1.296 , 0 , 0.082 , 0 , 241.721 , 242.432 , 1.527 , 243.504 , 0 , 45.659 , 240.865 , 45.637 , 245.792 , 244.267 ,-0.123 , 0 , 244.04 , 245.06 , 1.351 , 0.082 , 245.081 , 0 
 212524143 ,"07/11/2013 19:10:00", 33.475 , 1.296 , 0.01 , 0.082 , 0 , 242.7 , 243.885 , 1.549 , 244.133 , 0 , 43.956 , 241.68 , 43.231 , 247.276 , 245.369 ,-0.123 , 0 , 245.04 , 246.214 , 1.384 , 0.082 , 246.606 , 0 
 212524143 ,"07/11/2013 19:20:00", 34.673 , 1.318 , 0 , 0.082 , 0 , 242.885 , 244.236 , 1.571 , 243.71 , 0 , 44.352 , 241.144 , 43.726 , 247.328 , 245.514 ,-0.123 , 0 , 244.37 , 246.369 , 1.406 , 0.082 , 246.771 , 0 
 212524143 ,"07/11/2013 19:30:00", 34.673 , 1.307 , 0 , 0.082 , 0 , 243.287 , 243.999 , 1.571 , 244.565 , 0 , 44.615 , 242.02 , 44.154 , 247.369 , 246.019 ,-0.123 , 0 , 245.256 , 246.72 , 1.362 , 0.082 , 246.823 , 0 
 212524143 ,"07/11/2013 19:40:00", 36.145 , 1.296 , 0 , 0.082 , 0 , 243.452 , 244.473 , 1.56 , 244.875 , 0 , 44.363 , 242.463 , 43.879 , 247.709 , 245.936 ,-0.123 , 0 , 245.503 , 246.74 , 1.362 , 0.082 , 246.843 , 0 
